This file was created by CMPT_BEME_RETS using the 202309 CRSP database.,,,,,,,,,,,,,,,,,,,
197906,2.17,6.23,5.32,4.8,6.34,5.58,5.34,5.03,4.85,6.73,5.77,5.96,5.14,5.62,5.06,5.46,4.65,4.49,5.14
197907,-5.3,1.97,2.9,2.51,1.87,2.46,3.04,2.6,2.59,1.68,2.17,2.31,2.62,2.85,3.22,2.91,2.27,2.69,2.52
197908,7.03,8.94,6.98,7.01,9.15,8.17,6.38,6.73,7.22,9.47,8.63,8.29,8.06,6.4,6.35,7.01,6.44,7.16,7.26
197909,-1.22,0.04,-0.46,-0.48,0.22,-0.15,-0.74,-0.55,-0.47,0.03,0.51,-0.5,0.18,-1.14,-0.37,-0.6,-0.49,-0.48,-0.47
197910,-14.8,-9.54,-9.5,-9.65,-9.4,-9.59,-9.85,-9.32,-9.7,-9.72,-8.88,-9.98,-9.21,-10.05,-9.67,-9.14,-9.51,-9.54,-9.82
197911,4.52,9.25,6.13,4.62,9.46,7.58,5.89,5.59,4.47,9.74,9.03,8.59,6.6,6.18,5.61,6.11,5.04,5.28,3.87
197912,8.57,8.8,5.27,5.17,9.44,6.44,4.52,5.03,5.53,10.02,8.52,6.79,6.11,4.68,4.38,5.83,4.18,5.67,5.42
198001,16.95,10.78,8.74,9.88,11.22,8.87,8.25,7.95,11.36,11.25,11.16,9.38,8.37,8.84,7.69,10.04,5.7,10.4,12.09
198002,3.12,-0.26,-2,-1.48,-0.08,-1.46,-2.17,-1.98,-1.17,0.81,-1.5,-0.84,-2.06,-1.41,-2.88,-1.62,-2.37,-1.21,-1.14
198003,-27.44,-17.86,-14.71,-15.14,-18.4,-15.78,-14.83,-13.59,-15.75,-19.17,-17.17,-16.15,-15.41,-15.06,-14.61,-13.77,-13.4,-14.95,-16.36
198004,7.13,5.27,6.01,4.55,5.45,5.2,6.39,5.91,3.96,5.14,5.93,4.71,5.69,5.93,6.82,5.64,6.19,5.46,2.83
198005,3.59,7.39,7.5,7.04,7.41,7.36,7.78,6.83,7.2,7.17,7.79,7.31,7.4,7.89,7.69,7.08,6.57,7.89,6.69
198006,3.26,4.57,3.86,3.99,4.57,4.33,3.55,4.33,3.83,4.04,5.4,4.58,4.09,3.8,3.31,4.22,4.44,4.47,3.34
198007,7.17,12.27,8.78,7.22,12.15,11.19,9.06,6.91,7.54,11.84,12.83,12.68,9.7,8.75,9.35,7.36,6.44,6.9,7.97
198008,4.13,8.84,5.89,5.27,9.22,7.68,5.12,5.32,5.35,9.69,8.18,7.6,7.75,5.36,4.9,5.55,5.08,4.47,5.94
198009,3.66,6.15,3.92,3.33,6.82,4.63,3.69,2.35,4.01,7.12,6.18,3.97,5.29,4.58,2.91,3.04,1.62,3.73,4.2
198010,3.42,6.05,2.58,2.6,6.23,4,2.74,2.77,2.33,7.13,4.26,5.46,2.55,2.91,2.59,2.29,3.27,1.7,2.76
198011,7.21,12.17,4.89,2.07,13.62,7.49,5.11,2.12,1.98,14.78,11.05,7.47,7.51,5.85,4.45,1.97,2.28,1.7,2.17
198012,-2.91,-4.49,-2.43,-2.2,-4.65,-3.81,-2.33,-1.42,-2.53,-5.27,-3.28,-3.96,-3.65,-2.97,-1.76,-1.48,-1.37,-1.82,-3.01
198101,-3.31,-2.46,1.02,3.34,-3.08,-0.44,1.61,1.75,3.78,-3.96,-1.1,-0.48,-0.4,1.47,1.74,1.29,2.23,3.64,3.88
198102,-1.44,-0.48,1.6,1.86,-1.19,1.24,1.87,1.75,1.98,-1.97,0.56,1.76,0.73,2.18,1.61,1.93,1.56,1.49,2.31
198103,7.62,7.19,8.62,8.03,7.25,8.21,7.89,8.9,7.81,7.32,7.09,7.02,9.41,7.89,7.88,9.2,8.58,6.91,8.42
198104,4.07,2.19,3.23,4.03,1.76,3.85,2.91,2.77,4.61,1.94,1.36,3.54,4.15,2.43,3.33,2.95,2.58,5.14,4.24
198105,5.44,3.32,3.02,2.86,3.48,3.05,3.63,1.95,3.08,3.62,3.19,2.8,3.3,4.12,3.2,1.6,2.3,2.11,3.74
198106,-0.77,-4.06,1.54,1.86,-4.94,-0.05,1.11,2.31,1.87,-6.34,-1.81,-1.2,1.1,0.36,1.77,2.78,1.82,2.13,1.69
198107,-4.01,-2.7,-2.48,-1.33,-2.76,-2.49,-2.13,-1.92,-1.54,-3,-2.11,-2.45,-2.54,-2.85,-1.47,-3.13,-0.86,-1.01,-1.95
198108,-14.38,-10.35,-6.08,-4.77,-10.59,-7.75,-6.24,-5.27,-4.72,-11.2,-8.97,-9.3,-6.14,-6.19,-6.28,-5.73,-4.88,-4.16,-5.14
198109,-14.4,-10.98,-7.04,-5.87,-11.75,-7.85,-7.01,-5.78,-6.09,-12.81,-8.94,-7.72,-7.99,-7.68,-6.4,-6.21,-5.41,-5.45,-6.58
198110,6.63,9.98,6.44,4.61,10.46,6.92,6.88,6.06,3.96,10.24,11.06,7.93,5.87,7.74,6.1,6.11,6.02,4.85,3.28
198111,-1.46,-0.22,3.75,2.97,-0.87,3.39,3.43,3.68,2.72,-2.33,2.97,2.57,4.24,3.47,3.4,3.9,3.5,4.07,1.68
198112,-3.5,-3.19,-1.26,-1.52,-3.52,-1.55,-1.37,-1.52,-1.31,-4.53,-0.87,-1.77,-1.31,-1.26,-1.47,-0.98,-2,-0.66,-1.8
198201,3.65,-3.05,-1.95,-0.18,-3.45,-1.96,-1.76,-1.42,0.23,-3.55,-3.17,-1.39,-2.55,-1.63,-1.87,-1.79,-1.08,0.28,0.18
198202,-5.35,-7.28,-2.98,-0.68,-7.98,-4.03,-2.63,-2.3,-0.19,-9.06,-5.16,-4.31,-3.74,-2.27,-2.97,-2.93,-1.74,0.49,-0.71
198203,-6.62,-2.26,-0.52,0.78,-2.81,-0.46,-0.25,0.12,0.79,-3.35,-1.38,0.09,-1.04,-1.49,0.87,-0.58,0.74,1.59,0.19
198204,3.97,6.04,5.14,4.72,6.16,5.76,4.93,4.77,4.69,6.01,6.57,5.49,6.04,5.29,4.6,4.73,4.79,3.91,5.29
198205,-2.08,-3.24,-2.13,-1.26,-3.52,-2.28,-2.05,-1.62,-1.21,-3.94,-2.43,-2.04,-2.54,-1.82,-2.26,-1.9,-1.38,-1.86,-0.72
198206,-3.43,-5.23,-1.95,-0.94,-5.91,-2.22,-2.04,-0.82,-1.34,-7.19,-2.52,-2.34,-2.09,-1.31,-2.7,-1.66,-0.07,-1.93,-0.89
198207,-4.23,-2.77,-1.23,-0.6,-2.95,-1.81,-1.1,-1.3,-0.32,-3.62,-1.22,-2.13,-1.43,-1.21,-0.98,-1.29,-1.32,-0.9,0.08
198208,6.67,6.45,7.28,5.99,5.87,8.06,7.8,6.41,5.63,5.82,6,8.5,7.54,7.15,8.47,5.95,6.94,7.07,4.61
198209,2.98,1.46,4.43,4.43,1.5,2.29,5.49,3.77,4.48,1.45,1.63,1.32,3.42,5.78,5.2,3.31,4.29,4.59,4.4
198210,13.41,15.3,12.28,11.51,15.96,12.53,12.05,12.14,11.63,16,15.85,12.94,12.05,11.78,12.32,12.96,11.2,11.6,11.65
198211,9.92,8.58,9.37,10.51,8.49,8.91,9.43,9.42,11.05,8.33,8.91,8.91,8.92,8.69,10.18,9.71,9.1,10.35,11.55
198212,0.32,2.03,2.68,2.36,2.14,2.47,2.63,1.35,3.04,2.05,2.37,1.63,3.44,3.06,2.2,2.01,0.59,2.07,3.73
198301,26.05,13.87,8.33,7.9,15.36,8.89,7.27,8.11,8.44,16.26,13.06,8.55,9.28,6.64,7.9,9.51,6.51,6.23,10.02
198302,4.67,3.58,6.44,7.68,3.33,4.95,7.23,6.06,8.2,2.94,4.3,4.49,5.49,6.64,7.82,5.82,6.34,6.25,9.59
198303,13.36,3.39,6.36,6.31,3.09,5.22,6.31,5.84,6.89,2.59,4.36,4.49,6.07,6.54,6.08,6.74,4.81,7.22,6.66
198304,10.67,7.35,8.49,7.68,7.36,7.42,9.16,7.38,8.13,7.86,6.09,7.32,7.54,8.9,9.42,8.1,6.54,7.3,8.73
198305,22.44,11.24,7.29,8.05,11.85,8.58,7.08,6.99,8.47,12.65,9.84,9.07,8.02,7.76,6.4,6.99,6.98,7.56,9.13
198306,8.87,5.49,4.65,3.98,5.44,6.32,4.49,2.55,4.53,5.09,6.35,5.64,7.11,5.23,3.77,2.52,2.59,1.99,6.39
198307,-2.1,-4.8,-0.49,1.15,-5.34,-2.7,-0.42,1.24,1.07,-5.78,-4.33,-3.16,-2.12,-1.34,0.46,1.16,1.32,0.44,1.48
198308,-9.52,-4.91,-2.66,-1.27,-5.35,-3.31,-2.56,-2.24,-0.96,-5.93,-3.99,-3.6,-2.96,-3.59,-1.57,-2.55,-1.94,-0.59,-1.21
198309,-3.56,-0.85,1.28,1.71,-1.37,0.7,1.22,2.4,1.26,-2.3,0.78,0.72,0.68,1.59,0.86,2.07,2.71,1.93,0.82
198310,-5.35,-8.54,-4.36,-2.56,-9.49,-5.62,-4.69,-2.7,-2.34,-10.16,-7.92,-5.69,-5.54,-5.01,-4.4,-2.35,-3.03,-0.79,-3.36
198311,0.65,3.54,3.04,3.17,3.84,2.6,3.45,3.11,3.02,3.5,4.63,2.64,2.55,3.75,3.16,2.7,3.5,3.27,2.86
198312,-6.12,-3.81,-1.41,0.12,-4.5,-1.79,-1.36,-0.46,0.12,-5.25,-2.77,-1.75,-1.84,-1.52,-1.21,-1.07,0.12,0.47,-0.12
198401,6.38,-2.11,1.15,2.97,-2.45,0,0.76,1.79,3.52,-2.44,-2.49,-1.06,1.31,0.27,1.22,1.83,1.76,2.65,4.1
198402,-9.27,-7.13,-5.1,-3.61,-7.03,-6.94,-4.95,-3.54,-3.87,-7.53,-5.86,-7.44,-6.32,-4.29,-5.57,-4.07,-3.03,-3.3,-4.26
198403,-0.51,-0.5,1.49,2.42,-0.94,1.35,1.23,1.94,2.45,-1.13,-0.51,0.83,1.99,1.32,1.14,1.5,2.36,2.07,2.7
198404,-3.83,-2.63,-1.13,-1.23,-2.99,-1.6,-0.89,-1.14,-1.23,-3.77,-1.15,-1.54,-1.66,-1.13,-0.67,-1.04,-1.24,-0.48,-1.73
198405,-10.42,-5.83,-4.15,-3.54,-6.14,-4.2,-5.25,-3.34,-3.37,-6.57,-5.13,-4.91,-3.33,-4.84,-5.61,-2.74,-3.91,-4.95,-2.3
198406,2.63,2.54,1.75,0.94,2.21,2.88,1.55,1.51,0.79,2.08,2.52,3.51,2.1,1.68,1.44,1.77,1.26,1.22,0.5
198407,-9.44,-6.15,-4.01,-2.64,-6.58,-4.64,-4.33,-3.05,-2.13,-6.92,-5.73,-4.52,-4.77,-5.18,-3.29,-2.41,-3.67,-1.05,-2.93
198408,5.95,10.73,9.21,8.22,10.94,10.26,9.06,8.02,8.22,10.81,11.26,9.93,10.62,9.05,9.06,7.8,8.22,9.03,7.61
198409,-0.07,-2.3,0.7,1.96,-2.77,-0.47,0.48,1.88,2.28,-3.38,-1.25,-0.55,-0.38,-0.77,1.97,2.48,1.31,2.15,2.38
198410,-6.54,-3.34,-1.64,-0.92,-3.54,-2.23,-1.44,-1.48,-0.78,-3.64,-3.32,-2.55,-1.87,-2.64,0,-1.78,-1.2,-0.88,-0.71
198411,-8.5,-5.41,-2.19,-1.36,-5.82,-3.58,-1.76,-1.65,-1.25,-6.8,-3.41,-3.87,-3.26,-1.89,-1.61,-1.74,-1.57,-0.85,-1.55
198412,6.31,0.49,0.5,1.14,0.37,0.56,0.61,0.8,1.28,0.01,1.25,0.95,0.12,0.34,0.94,0.72,0.87,1.49,1.12
198501,12.27,15.31,11.65,8.69,15.34,14.01,11.26,10.28,8.34,16.2,13.22,15.22,12.68,12.18,10.18,11.21,9.4,7.61,8.89
198502,9,5.3,4.47,3.49,5.42,4.97,3.9,4.16,3.5,5.24,5.86,4.85,5.11,3.23,4.69,4.88,3.47,1.89,4.72
198503,2.34,-2.3,-1.56,0.73,-2.58,-1.97,-1.36,-0.3,1.17,-2.15,-3.64,-1.23,-2.78,-2.82,0.37,-0.46,-0.14,1.2,1.15
198504,-6.02,-2.6,-0.86,0.41,-2.65,-2.12,-1.01,0.8,0.14,-3.16,-1.4,-2.4,-1.81,-0.93,-1.12,0.64,0.96,0.11,0.16
198505,2.51,2.62,3.19,2.31,2.07,4.48,2.79,2.66,2.18,2.01,2.21,4.72,4.22,2.57,3.04,2.78,2.56,2.35,2.04
198506,-0.57,-0.24,0.72,0.95,-0.36,0.14,0.77,0.85,1.29,-0.8,0.73,0.23,0.04,0.42,1.2,1.47,0.27,1.31,1.27
198507,0.21,1.72,1.78,1.65,1.54,2.26,2.25,0.43,2.08,1.02,2.58,2.28,2.25,2.33,2.18,0.3,0.58,0.02,3.56
198508,-3.55,-1.48,-0.15,-0.36,-1.61,-0.55,-0.28,-0.4,-0.25,-1.69,-1.46,-1.07,0.15,-0.31,-0.24,-0.2,-0.64,-0.36,-0.16
198509,-8.81,-7.2,-4.76,-4.66,-7.76,-5.17,-4.68,-4.77,-4.68,-8.1,-7.09,-5.47,-4.77,-4.55,-4.8,-4.93,-4.59,-4.28,-4.98
198510,1.99,1.67,2.72,1.67,1.36,2.05,3.1,3.38,0.98,0.88,2.33,2.62,1.27,2.94,3.26,3.39,3.38,2.83,-0.38
198511,4.72,5.49,5.73,5.05,5.42,6.07,5.62,4.94,5.17,5.25,5.76,5.69,6.59,5.07,6.15,5.11,4.76,4.66,5.54
198512,-4.41,3.09,3.73,2.2,2.86,4.14,3.68,2.98,1.84,2.93,2.73,3.76,4.66,4.33,3.05,2.91,3.06,3.07,0.95
198601,9.95,3.94,2.95,4.37,4.2,3.64,3.01,2.34,4.8,4,4.61,3.17,4.3,3.23,2.79,1.49,3.32,3.49,5.77
198602,5.21,6.27,6.49,6.12,6.26,6.2,6.69,6.82,5.69,5.59,7.58,6.32,6.03,6.42,6.96,6.52,7.17,6.18,5.34
198603,3.18,4.45,5.13,5.63,4.14,5.22,5.48,4.44,6.15,4.15,4.12,5.36,5.04,5.2,5.74,4.52,4.34,6.48,5.91
198604,4.21,1.68,0.8,0.8,1.45,2.17,0.38,1.07,0.47,1.49,1.36,2.38,1.87,0.47,0.29,0.61,1.61,0.71,0.3
198605,4.76,3.12,4.6,3.45,3.17,3.62,4.39,4.66,3.18,3.08,3.36,2.99,4.5,4.5,4.27,5.15,4.1,2.22,3.89
198606,-0.07,0.33,0.07,2.03,0.45,-0.49,0.24,1.68,1.79,0.36,0.63,-0.03,-1.11,-0.02,0.5,0.88,2.61,2.31,1.42
198607,-7.32,-9.53,-7.19,-6.03,-9.63,-8.17,-7.51,-5.61,-6.64,-9.81,-9.25,-9.2,-6.97,-7.1,-7.98,-6.69,-4.45,-4.17,-8.17
198608,0.87,1.01,3,3.39,0.73,1.86,3.06,3.53,3.64,0.11,2.1,1.9,1.81,2.05,4.2,4.25,2.76,3.91,3.47
198609,-8.16,-8.56,-5.07,-3.68,-8.48,-7.4,-5.05,-3.9,-3.75,-8.73,-7.92,-8.81,-5.77,-5.64,-4.39,-4.28,-3.49,-5.15,-2.88
198610,-1.41,3.69,3.04,1.64,3.61,3.24,2.67,3.3,1.54,2.38,6.35,3.95,2.41,3.14,2.13,4.64,1.88,2.15,1.17
198611,-2.53,-0.91,-0.03,-0.38,-1.61,0.49,-0.07,0.41,-0.63,-1.8,-1.17,1.29,-0.45,-0.03,-0.13,0.56,0.25,0.03,-1.05
198612,-3.9,-4.51,-2.89,-2.71,-4.9,-2.98,-3.33,-2.77,-2.41,-5.72,-3.06,-3.26,-2.65,-3.51,-3.13,-2.12,-3.44,-2.7,-2.23
198701,20.3,12.15,11.4,11.28,12.27,11.81,11.13,10.95,11.65,12.5,11.77,11.77,11.85,11.44,10.78,11.52,10.37,11.32,11.85
198702,7.4,9.72,7,5.96,10.19,8.55,6.49,5.79,6.08,10.4,9.73,8.18,8.97,7.07,5.83,5.9,5.67,6.71,5.68
198703,4.05,2.69,3.24,4.74,2.53,4.1,2.62,3.19,5.1,2.55,2.46,3.23,5.1,2.89,2.32,2.53,3.88,3.42,6.18
198704,-2.92,-2.58,-1.83,-0.95,-3.03,-1.96,-2.15,-1.01,-0.41,-2.91,-3.3,-1.12,-2.94,-2.48,-1.77,0.21,-2.28,-1.36,0.2
198705,3.9,-0.1,-0.12,2.23,0.14,-0.63,-0.1,0.09,3.1,0.03,0.38,-0.89,-0.34,-0.03,-0.17,0.09,0.09,0.16,5
198706,0.2,2.27,3.62,3.3,2.12,3.2,3.29,3.58,3.49,1.7,3.05,2.77,3.7,3.35,3.22,4.33,2.82,4.32,2.96
198707,1.15,2.47,3.39,6.16,2.32,2.84,3.43,4.17,6.73,1.87,3.26,3.06,2.63,3.12,3.72,4.26,4.06,5.2,7.88
198708,-1.1,1.21,2.58,1.81,1.28,1.99,2.39,2.76,1.49,0.79,2.31,0.94,2.99,2.67,2.13,2.57,2.98,1.64,1.38
198709,-3.02,-2.21,-1,-0.88,-2.61,-1.18,-0.75,-0.34,-1.18,-3.04,-1.7,-0.68,-1.66,-0.33,-1.16,-0.82,0.22,-0.97,-1.34
198710,-34.04,-31.32,-27.34,-25.59,-31.66,-29.54,-27.31,-24.58,-26.07,-32.56,-29.8,-30.02,-29.07,-28.48,-26.2,-25.21,-23.84,-26.75,-25.56
198711,-8.39,-7.13,-5.12,-4.17,-7.66,-5.27,-5.33,-4.3,-4.11,-7.9,-7.16,-5.13,-5.4,-5.97,-4.72,-4.22,-4.4,-2.96,-4.96
198712,-3.33,4.28,4.44,2.39,3.98,5.56,4.45,3.21,2.01,3.02,5.98,5.39,5.74,5.8,3.17,2.76,3.74,2.76,1.45
198801,12.3,7.95,6.87,8,7.85,7.88,6.95,6.77,8.07,8.23,7.09,8.3,7.45,5.99,7.85,5.95,7.74,6.52,9.24
198802,5.96,6.9,7.48,6.36,6.58,8.51,6.98,7.07,6.14,6.35,7.04,8.09,8.92,7.55,6.44,6.99,7.17,7.16,5.37
198803,3.76,3.23,4.26,3.78,3.31,3.67,4.11,3.3,4.3,3.19,3.55,2.95,4.4,3.76,4.44,4.46,1.93,4.13,4.42
198804,1.39,0.85,1.66,2.44,0.63,1.26,2.62,0.7,2.73,0.37,1.17,1.65,0.87,2.7,2.53,0.1,1.41,1.74,3.49
198805,-5.55,-2.95,-1.21,0.06,-3.07,-1.95,-1.4,-0.47,0.22,-3.7,-1.8,-2.49,-1.42,-1.8,-1.02,-0.42,-0.52,1.32,-0.59
198806,5.86,5.46,6.34,4.62,5.28,6.89,6.01,5.23,4.57,5.15,5.54,6.14,7.64,6.33,5.69,5.58,4.82,4.47,4.63
198807,1,-0.75,0.05,0.06,-0.83,-0.59,-0.36,0.97,0.02,-0.46,-1.41,-0.5,-0.7,-0.42,-0.29,1.91,0.16,0.15,-0.07
198808,-4.82,-3.35,-1.93,-1.15,-3.64,-2.64,-1.93,-1,-1.18,-3.44,-3.95,-2.46,-2.86,-1.57,-2.33,-0.9,-1.09,-0.5,-1.67
198809,0.52,2.38,2.55,2.19,2.36,2.46,2.41,2.15,2.48,2.38,2.33,2.44,2.48,2.06,2.79,2.98,1.42,3.54,1.7
198810,-4.25,-2.39,-0.73,-0.88,-3.03,-1.04,-0.3,-0.96,-0.76,-3.3,-2.6,-0.48,-1.72,-0.16,-0.45,-0.67,-1.2,-0.23,-1.15
198811,-10.05,-4.9,-3.46,-3.34,-5,-4.2,-3.27,-3.38,-3.4,-6.01,-3.49,-4.59,-3.73,-3.15,-3.4,-3.62,-3.17,-3.08,-3.63
198812,2.91,2.45,3.4,1.93,2.1,3.28,2.65,4.2,1.56,1.55,2.92,3.49,3.02,3.24,2.01,5.7,2.9,2.81,0.66
198901,13.47,6.66,5.69,6.95,6.09,7.68,5.46,4.91,7.72,5.91,6.37,8.36,6.86,4.13,6.93,4.94,4.89,5.99,8.98
198902,-2.08,0.54,0.87,0.45,0.24,1.27,0.88,0.66,0.35,-0.41,1.21,1.44,1.06,0.64,1.15,0.62,0.7,0.49,0.26
198903,0.39,0.82,2.95,2.58,0.66,2.23,3.12,2.36,2.57,0.78,0.48,1.3,3.35,3.57,2.62,2.09,2.59,2.35,2.74
198904,4.61,3.53,3.75,3.48,3.15,4.52,3.77,3.2,3.54,2.76,3.74,4.67,4.33,3.5,4.06,3.05,3.33,3.15,3.83
198905,1.09,3.02,3.03,4.32,2.78,3.71,3.18,3.15,4.38,3.06,2.36,3.75,3.66,3.5,2.82,1.93,4.19,4.24,4.47
198906,-4.06,-2.8,-1.04,0.49,-3.01,-1.77,-1.68,0.91,0.31,-3.42,-2.4,-2.17,-1.3,-1.68,-1.68,0.84,0.97,0.16,0.42
198907,0.87,3.44,3.78,1.95,2.91,4.96,3.29,3.25,1.53,2.62,3.48,4.89,5.04,3.25,3.33,3.42,3.08,1.49,1.56
198908,-0.77,1.52,2.31,1.67,1.9,1.23,2.31,2.1,1.64,1.57,2.56,0.46,2.17,2.44,2.2,2.46,1.77,0.81,2.21
198909,0.22,0.83,-0.53,0.21,1.11,-0.43,-0.5,0.75,-0.26,1.25,0.84,0.05,-1.02,-0.16,-0.81,-0.05,1.49,0.03,-0.46
198910,-9.74,-4.24,-5.29,-5.22,-3.6,-5.86,-5.33,-4.7,-5.45,-3.33,-4.13,-6.02,-5.67,-5.83,-4.88,-4.78,-4.62,-4.3,-6.24
198911,-3.61,-0.68,-0.35,-2.14,-1.14,0.01,-0.15,-0.49,-2.72,-1.48,-0.48,0.58,-0.69,0.49,-0.73,-0.42,-0.55,-1.58,-3.51
198912,-2.53,-1.2,-0.75,-1.3,-1.49,-0.53,-0.61,-0.2,-2.02,-2.23,-0.06,-0.38,-0.7,-0.23,-0.95,-1.11,0.65,-0.87,-2.81
199001,5.7,-6.79,-5.55,-4.7,-6.58,-6.79,-5.21,-5.73,-4.33,-6.46,-6.8,-7.38,-6.08,-6.05,-4.44,-5.74,-5.72,-4.53,-4.19
199002,3.33,1.96,2.28,2.36,2.07,2.04,2.18,2.68,2.1,2.04,2.12,1.67,2.49,1.56,2.74,2.26,3.07,3.91,0.83
199003,0.86,3.82,3.04,2.16,3.73,3.57,3.29,3.08,1.63,4.24,2.78,4.06,2.97,3.7,2.92,2.55,3.58,2.96,0.69
199004,-3.86,-1.62,-2.41,-3.29,-1.26,-2.28,-2.2,-3.02,-3.54,-0.73,-2.26,-2.59,-1.89,-1.61,-2.75,-3.47,-2.61,-3.51,-3.57
199005,0.96,7.45,5.79,2.93,7.99,6.4,5.35,5,2.34,7.98,7.99,6.01,6.88,6.72,4.08,5.54,4.5,3.33,1.65
199006,3.63,1.49,0.6,-0.3,1.51,1.36,0.94,-0.56,-0.33,0.64,3.11,1.44,1.26,1.76,0.17,-0.9,-0.23,-0.72,-0.05
199007,-3.65,-3.49,-3.14,-2.49,-3.35,-3.58,-3.87,-2.23,-2.41,-3.81,-2.45,-3.99,-3.18,-4.23,-3.49,-1.83,-2.75,-3.07,-2.05
199008,-12.81,-14.27,-11.22,-9.84,-14.3,-13.1,-11.29,-10.01,-9.89,-14.46,-14,-14.19,-12.07,-11.67,-10.89,-10.27,-9.68,-10.5,-9.55
199009,-10.53,-8.97,-7.72,-6.99,-9.21,-7.93,-7.84,-7.53,-6.82,-9.53,-8.6,-8.14,-7.72,-8.35,-7.29,-7.51,-7.56,-6.88,-6.79
199010,-9.07,-5.93,-5.29,-5.91,-6.16,-5.19,-5.27,-4.64,-6.57,-6.75,-5.02,-5.14,-5.23,-4.74,-5.83,-5.38,-3.7,-6.23,-6.77
199011,3.29,5.94,5.25,1.9,5.55,5.91,6.24,4.22,1.16,4.76,7.08,7.23,4.66,6.03,6.47,4.1,4.36,3.33,-0.04
199012,-6.48,0.9,1.53,-1.1,0.56,1.73,1.07,1.55,-1.57,0.33,1,2.02,1.45,0.41,1.76,2.41,0.46,0.55,-2.74
199101,13.34,8.68,9.17,11.12,8.97,8.15,9.27,8.95,12.01,8.51,9.85,7.71,8.57,10.25,8.24,9.56,8.19,9.03,13.66
199102,27.29,14.26,11.88,12.97,15.02,11.82,12.59,11.47,13.11,16.6,12.02,11.77,11.87,13.46,11.67,10.65,12.5,13.13,13.1
199103,15.98,8.26,7.22,8.72,8.77,8.23,6.4,6.94,8.97,9.48,7.43,6.59,9.79,6.76,6.02,6.17,7.91,7.87,9.58
199104,8.33,3.1,3.23,2.82,3.31,2.59,3.88,2.33,3.04,4.9,0.35,2.4,2.77,4.45,3.29,2.52,2.1,0.5,4.47
199105,1.35,2.83,4.04,2.61,2.66,3.17,4.93,2.62,2.96,2.04,3.79,3.38,2.96,5.88,3.92,3.54,1.47,3.54,2.63
199106,-3.6,-4.42,-3.49,-3.18,-4.93,-3.66,-2.99,-3.02,-3.38,-4.82,-5.12,-2.79,-4.49,-2.99,-2.98,-3.41,-2.53,-2.95,-3.62
199107,0.9,3.76,3.1,3.8,3.84,4.18,2.67,3.17,3.72,2.88,5.39,3.5,4.93,3.22,2.14,2.19,4.07,2.78,4.43
199108,1.86,3.17,3.77,3.1,3.4,2.68,3.78,3.76,3.13,3.91,2.57,2.47,2.91,3.42,4.12,4.61,2.98,3.28,3.02
199109,3.79,1.95,0.37,-0.13,1.53,1.63,0.73,0.6,-0.51,2.36,0.2,3.24,-0.16,0.71,0.76,0.13,1.03,0.61,-1.36
199110,3.82,3.18,2.48,1.78,3.79,1.93,1.97,2.06,2.1,3.87,3.68,1.26,2.66,2.12,1.82,3.4,0.81,3.8,0.78
199111,-0.55,-2.06,-2.95,-2.87,-1.86,-2.85,-2.8,-3.4,-2.65,-1,-3.24,-2.7,-3,-3.65,-2,-3.23,-3.55,-2.47,-2.78
199112,-2.05,5.9,4.4,3.22,6.22,4.83,4.75,3.83,2.85,5.56,7.28,4.91,4.75,5.27,4.26,3.29,4.34,5.05,1.11
199201,25.38,14.72,10.73,20.88,15.24,12.56,8.52,14.69,22.8,17.01,12.43,13.07,11.99,9.68,7.42,14.27,15.08,13.81,29.94
199202,10.6,3.94,4.05,8.11,2.95,5.33,3.77,5.14,9.14,2.32,3.95,7.01,3.47,4.36,3.2,5.26,5.02,6.67,11.12
199203,-4.1,-3.45,-0.72,0.96,-4.01,-2.2,-0.21,0.46,1.06,-5.19,-2.13,-1.71,-2.73,0.81,-1.18,0.23,0.67,1.53,0.68
199204,-8.73,-5.68,-3.12,-1.87,-6.47,-2.9,-3.59,-2.13,-1.95,-7.91,-4.21,-3.21,-2.57,-4.01,-3.2,-2.65,-1.65,-1.95,-1.94
199205,-2.29,-0.74,0.78,1.51,-0.93,0.22,1.32,0.09,1.88,-1.3,-0.36,-0.15,0.61,-0.66,3.16,-0.22,0.38,0.92,2.66
199206,-6.59,-6.45,-3.53,-3.3,-6.75,-4.73,-3.77,-3.02,-3.27,-6.94,-6.46,-5.52,-3.87,-4.69,-2.94,-2.64,-3.37,-4.12,-2.58
199207,0.09,1.69,2.48,2.79,1.62,2.14,2.04,3.37,2.66,1.16,2.43,1.88,2.46,1.88,2.23,3.56,3.21,3.03,2.38
199208,-6.47,-3.34,-2.03,-2.67,-3.76,-2.63,-1.79,-1.43,-2.96,-4.65,-2.23,-2.06,-3.34,-2.44,-0.99,-1.06,-1.72,-3.04,-2.9
199209,1.24,1.36,1.89,1.14,0.93,2.56,2.04,1.16,1.08,0.11,2.33,2.69,2.41,1.29,2.95,0.94,1.35,0.95,1.17
199210,2.52,2.79,1.82,1.83,2.84,2.73,1.41,1.17,2.15,2.62,3.21,2.67,2.81,2.41,0.18,1.65,0.78,2.24,2.09
199211,8,8.48,6.76,7.3,8.78,7.53,6.45,6.32,7.69,8.83,8.7,7.57,7.47,6.55,6.34,6.63,6.07,7.17,8.09
199212,2.76,2.21,3.73,5.53,1.96,3.74,3.07,4.52,5.75,2.08,1.78,2.97,4.73,2.42,3.86,4.11,4.84,4.99,6.32
